timestamp,total_consumption_mw,total_consumption_kwh,industrial_consumption_mw,residential_consumption_mw,per_capita_kwh,temperature_factor,humidity_factor,rainfall_factor,aqi_factor,weather_factor,time_factor,month,hour,day_of_week,is_weekend,season,is_holiday
2023-10-21 09:00:00,1772.42,1772423.74,1152.08,620.35,208520.44,1.09,1.0,1.0,1.0,1.09,0.927,10,9,5,True,autumn,False
2023-10-21 10:00:00,2646.52,2646517.66,1720.24,926.28,311355.018,1.504,1.007,1.0,1.0,1.514,0.978,10,10,5,True,autumn,False
2023-10-21 11:00:00,3161.67,3161670.92,2055.09,1106.58,371961.284,1.558,1.0,1.0,1.0,1.558,1.082,10,11,5,True,autumn,False
2023-10-21 12:00:00,3822.72,3822719.15,2484.77,1337.95,449731.664,1.847,1.0,1.0,1.0,1.847,1.133,10,12,5,True,autumn,False
2023-10-21 13:00:00,2870.68,2870682.36,1865.94,1004.74,337727.336,1.459,1.0,1.0,1.0,1.459,1.082,10,13,5,True,autumn,False
2023-10-21 14:00:00,2554.23,2554230.99,1660.25,893.98,300497.764,1.45,1.0,1.0,1.0,1.45,0.978,10,14,5,True,autumn,False
2023-10-21 15:00:00,2046.64,2046637.76,1330.31,716.32,240780.913,1.189,1.0,1.0,1.0,1.189,0.927,10,15,5,True,autumn,False
2023-10-21 16:00:00,1655.15,1655151.18,1075.85,579.3,194723.668,1.027,1.0,1.0,1.0,1.027,0.875,10,16,5,True,autumn,False
2023-10-21 17:00:00,2409.78,2409784.91,1566.36,843.42,283504.107,1.0,1.0,1.01,1.0,1.01,0.927,10,17,5,True,autumn,False
2023-10-21 18:00:00,2792.43,2792428.4,1815.08,977.35,328520.988,1.0,1.0,1.0,1.0,1.0,0.978,10,18,5,True,autumn,False
2023-10-21 19:00:00,3155.38,3155381.21,2051.0,1104.38,371221.319,1.0,1.0,1.0,1.0,1.0,1.133,10,19,5,True,autumn,False
2023-10-21 20:00:00,3304.63,3304634.61,2148.01,1156.62,388780.543,1.0,1.0,1.0,1.0,1.0,1.184,10,20,5,True,autumn,False
2023-10-21 21:00:00,3059.52,3059515.92,1988.69,1070.83,359943.05,1.0,1.0,1.0,1.0,1.0,1.133,10,21,5,True,autumn,False
2023-10-21 22:00:00,2395.41,2395413.8,1557.02,838.39,281813.388,1.0,1.0,1.0,1.0,1.0,0.875,10,22,5,True,autumn,False
2023-10-21 23:00:00,1985.95,1985948.36,1290.87,695.08,233640.984,1.0,1.0,1.008,1.0,1.008,0.721,10,23,5,True,autumn,False
2023-10-22 00:00:00,1511.83,1511827.49,982.69,529.14,177862.058,1.0,1.011,1.0,1.0,1.011,0.567,10,0,6,True,autumn,False
2023-10-22 01:00:00,1463.99,1463989.26,951.59,512.4,172234.031,1.0,1.015,1.004,1.0,1.018,0.515,10,1,6,True,autumn,False
2023-10-22 02:00:00,1398.03,1398030.45,908.72,489.31,164474.171,1.0,1.021,1.003,1.0,1.024,0.494,10,2,6,True,autumn,False
2023-10-22 03:00:00,1388.13,1388134.25,902.29,485.85,163309.912,1.0,1.014,1.0,1.013,1.027,0.494,10,3,6,True,autumn,False
2023-10-22 04:00:00,1472.57,1472574.8,957.17,515.4,173244.094,1.0,1.0,1.0,1.0,1.0,0.536,10,4,6,True,autumn,False
2023-10-22 05:00:00,1640.8,1640798.83,1066.52,574.28,193035.156,1.0,1.0,1.0,1.009,1.009,0.618,10,5,6,True,autumn,False
2023-10-22 06:00:00,2019.66,2019657.76,1312.78,706.88,237606.795,1.0,1.0,1.0,1.0,1.0,0.721,10,6,6,True,autumn,False
2023-10-22 07:00:00,2447.47,2447470.15,1590.86,856.61,287937.665,1.036,1.0,1.0,1.0,1.036,0.824,10,7,6,True,autumn,False
2023-10-22 08:00:00,2007.52,2007523.73,1304.89,702.63,236179.262,1.207,1.0,1.01,1.008,1.229,0.875,10,8,6,True,autumn,False
2023-10-22 09:00:00,2054.24,2054239.62,1335.26,718.98,241675.25,1.135,1.0,1.0,1.0,1.135,0.927,10,9,6,True,autumn,False
2023-10-22 10:00:00,2312.1,2312099.15,1502.86,809.23,272011.664,1.414,1.0,1.0,1.0,1.414,0.978,10,10,6,True,autumn,False
2023-10-22 11:00:00,2889.73,2889729.18,1878.32,1011.41,339968.139,1.378,1.0,1.0,1.0,1.378,1.082,10,11,6,True,autumn,False
2023-10-22 12:00:00,3149.05,3149053.84,2046.88,1102.17,370476.922,1.576,1.0,1.0,1.0,1.576,1.133,10,12,6,True,autumn,False
2023-10-22 13:00:00,3222.14,3222144.21,2094.39,1127.75,379075.789,1.594,1.0,1.0,1.0,1.594,1.082,10,13,6,True,autumn,False
2023-10-22 14:00:00,2426.37,2426373.49,1577.14,849.23,285455.705,1.432,1.012,1.0,1.0,1.449,0.978,10,14,6,True,autumn,False
2023-10-22 15:00:00,2318.62,2318624.09,1507.11,811.52,272779.304,1.378,1.0,1.0,1.0,1.378,0.927,10,15,6,True,autumn,False
2023-10-22 16:00:00,2063.34,2063344.26,1341.17,722.17,242746.383,1.333,1.003,1.0,1.0,1.337,0.875,10,16,6,True,autumn,False
2023-10-22 17:00:00,2691.13,2691129.12,1749.23,941.9,316603.425,1.0,1.0,1.0,1.004,1.004,0.927,10,17,6,True,autumn,False
2023-10-22 18:00:00,2793.02,2793023.03,1815.46,977.56,328590.945,1.0,1.0,1.0,1.0,1.0,0.978,10,18,6,True,autumn,False
2023-10-22 19:00:00,3073.51,3073513.52,1997.78,1075.73,361589.826,1.0,1.014,1.0,1.0,1.014,1.133,10,19,6,True,autumn,False
2023-10-22 20:00:00,3226.59,3226585.86,2097.28,1129.31,379598.337,1.0,1.007,1.0,1.0,1.007,1.184,10,20,6,True,autumn,False
2023-10-22 21:00:00,3232.78,3232780.25,2101.31,1131.47,380327.088,1.0,1.0,1.0,1.0,1.0,1.133,10,21,6,True,autumn,False
2023-10-22 22:00:00,2204.06,2204058.67,1432.64,771.42,259301.02,1.0,1.0,1.0,1.0,1.0,0.875,10,22,6,True,autumn,False
2023-10-22 23:00:00,1961.81,1961811.07,1275.18,686.63,230801.302,1.0,1.004,1.0,1.0,1.004,0.721,10,23,6,True,autumn,False
2023-10-23 00:00:00,1362.51,1362510.39,885.63,476.88,160295.339,1.0,1.003,1.0,1.01,1.013,0.567,10,0,0,False,autumn,False
2023-10-23 01:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.008,1.0,1.0,1.008,0.515,10,1,0,False,autumn,False
2023-10-23 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.009,1.0,1.0,1.009,0.494,10,2,0,False,autumn,False
2023-10-23 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.494,10,3,0,False,autumn,False
2023-10-23 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.536,10,4,0,False,autumn,False
2023-10-23 05:00:00,1425.21,1425214.8,926.39,498.83,167672.329,1.0,1.0,1.0,1.0,1.0,0.618,10,5,0,False,autumn,False
2023-10-23 06:00:00,1840.22,1840217.43,1196.14,644.08,216496.168,1.0,1.0,1.006,1.006,1.012,0.721,10,6,0,False,autumn,False
2023-10-23 07:00:00,2208.07,2208070.6,1435.25,772.82,259773.012,1.054,1.0,1.0,1.0,1.054,0.824,10,7,0,False,autumn,False
2023-10-23 08:00:00,2659.26,2659261.88,1728.52,930.74,312854.338,1.288,1.0,1.0,1.0,1.288,0.875,10,8,0,False,autumn,False
2023-10-23 09:00:00,2822.21,2822213.22,1834.44,987.77,332025.085,1.306,1.0,1.0,1.0,1.306,0.927,10,9,0,False,autumn,False
2023-10-23 10:00:00,3348.74,3348739.46,2176.68,1172.06,393969.348,1.468,1.0,1.0,1.0,1.468,0.978,10,10,0,False,autumn,False
2023-10-23 11:00:00,4017.63,4017634.87,2611.46,1406.17,472662.926,1.441,1.0,1.002,1.0,1.444,1.082,10,11,0,False,autumn,False
2023-10-23 12:00:00,4225.51,4225510.72,2746.58,1478.93,497118.909,1.513,1.0,1.0,1.0,1.513,1.133,10,12,0,False,autumn,False
2023-10-23 13:00:00,3925.33,3925334.68,2551.47,1373.87,461804.08,1.603,1.0,1.0,1.0,1.603,1.082,10,13,0,False,autumn,False
2023-10-23 14:00:00,3559.08,3559079.93,2313.4,1245.68,418715.285,1.549,1.0,1.0,1.0,1.549,0.978,10,14,0,False,autumn,False
2023-10-23 15:00:00,2953.54,2953535.99,1919.8,1033.74,347474.823,1.216,1.0,1.0,1.0,1.216,0.927,10,15,0,False,autumn,False
2023-10-23 16:00:00,2562.92,2562915.73,1665.9,897.02,301519.497,1.198,1.0,1.001,1.0,1.199,0.875,10,16,0,False,autumn,False
2023-10-23 17:00:00,2398.06,2398063.75,1558.74,839.32,282125.147,1.081,1.0,1.0,1.0,1.081,0.927,10,17,0,False,autumn,False
2023-10-23 18:00:00,2455.96,2455962.01,1596.38,859.59,288936.707,1.0,1.0,1.0,1.0,1.0,0.978,10,18,0,False,autumn,False
2023-10-23 19:00:00,2822.29,2822287.92,1834.49,987.8,332033.873,1.0,1.0,1.0,1.0,1.0,1.133,10,19,0,False,autumn,False
2023-10-23 20:00:00,3047.94,3047944.43,1981.16,1066.78,358581.698,1.0,1.011,1.0,1.0,1.011,1.184,10,20,0,False,autumn,False
2023-10-23 21:00:00,2687.11,2687111.08,1746.62,940.49,316130.715,1.0,1.0,1.0,1.0,1.0,1.133,10,21,0,False,autumn,False
2023-10-23 22:00:00,2034.98,2034976.48,1322.73,712.24,239408.998,1.0,1.013,1.0,1.0,1.013,0.875,10,22,0,False,autumn,False
2023-10-23 23:00:00,1760.41,1760412.23,1144.27,616.14,207107.321,1.0,1.0,1.0,1.0,1.0,0.721,10,23,0,False,autumn,False
2023-10-24 00:00:00,1326.96,1326959.72,862.52,464.44,156112.909,1.0,1.026,1.0,1.0,1.026,0.567,10,0,1,False,autumn,False
2023-10-24 01:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.011,1.0,1.0,1.011,0.515,10,1,1,False,autumn,False
2023-10-24 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.494,10,2,1,False,autumn,False
2023-10-24 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.026,1.0,1.0,1.026,0.494,10,3,1,False,autumn,False
2023-10-24 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.012,1.0,1.0,1.012,0.536,10,4,1,False,autumn,False
2023-10-24 05:00:00,1506.96,1506961.87,979.53,527.44,177289.632,1.0,1.0,1.006,1.0,1.006,0.618,10,5,1,False,autumn,False
2023-10-24 06:00:00,1782.71,1782714.6,1158.76,623.95,209731.13,1.0,1.001,1.007,1.0,1.008,0.721,10,6,1,False,autumn,False
2023-10-24 07:00:00,2208.69,2208689.71,1435.65,773.04,259845.848,1.054,1.0,1.008,1.033,1.098,0.824,10,7,1,False,autumn,False
2023-10-24 08:00:00,2251.36,2251362.6,1463.39,787.98,264866.189,1.126,1.0,1.0,1.0,1.126,0.875,10,8,1,False,autumn,False
2023-10-24 09:00:00,2851.55,2851553.78,1853.51,998.04,335476.916,1.288,1.0,1.0,1.0,1.288,0.927,10,9,1,False,autumn,False
2023-10-24 10:00:00,3405.57,3405565.39,2213.62,1191.95,400654.752,1.432,1.0,1.0,1.0,1.432,0.978,10,10,1,False,autumn,False
2023-10-24 11:00:00,3835.76,3835756.09,2493.24,1342.51,451265.422,1.477,1.0,1.0,1.0,1.477,1.082,10,11,1,False,autumn,False
2023-10-24 12:00:00,3939.12,3939116.7,2560.43,1378.69,463425.495,1.459,1.0,1.0,1.0,1.459,1.133,10,12,1,False,autumn,False
2023-10-24 13:00:00,4128.85,4128845.92,2683.75,1445.1,485746.579,1.549,1.0,1.0,1.0,1.549,1.082,10,13,1,False,autumn,False
2023-10-24 14:00:00,3297.52,3297520.67,2143.39,1154.13,387943.608,1.378,1.0,1.001,1.0,1.379,0.978,10,14,1,False,autumn,False
2023-10-24 15:00:00,3151.99,3151988.2,2048.79,1103.2,370822.141,1.45,1.0,1.0,1.0,1.45,0.927,10,15,1,False,autumn,False
2023-10-24 16:00:00,2482.75,2482751.26,1613.79,868.96,292088.384,1.18,1.0,1.0,1.0,1.18,0.875,10,16,1,False,autumn,False
2023-10-24 17:00:00,2280.02,2280021.34,1482.01,798.01,268237.805,1.0,1.0,1.01,1.003,1.013,0.927,10,17,1,False,autumn,False
2023-10-24 18:00:00,2321.05,2321053.74,1508.68,812.37,273065.146,1.0,1.0,1.0,1.0,1.0,0.978,10,18,1,False,autumn,False
2023-10-24 19:00:00,2694.53,2694533.69,1751.45,943.09,317003.964,1.0,1.0,1.0,1.0,1.0,1.133,10,19,1,False,autumn,False
2023-10-24 20:00:00,2874.02,2874024.93,1868.12,1005.91,338120.58,1.0,1.011,1.0,1.0,1.011,1.184,10,20,1,False,autumn,False
2023-10-24 21:00:00,2779.25,2779247.01,1806.51,972.74,326970.236,1.0,1.0,1.0,1.0,1.0,1.133,10,21,1,False,autumn,False
2023-10-24 22:00:00,2026.65,2026652.02,1317.32,709.33,238429.649,1.0,1.0,1.0,1.0,1.0,0.875,10,22,1,False,autumn,False
2023-10-24 23:00:00,1716.9,1716896.08,1115.98,600.91,201987.774,1.0,1.006,1.0,1.0,1.006,0.721,10,23,1,False,autumn,False
2023-10-25 00:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.567,10,0,2,False,autumn,False
2023-10-25 01:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.004,1.0,1.004,0.515,10,1,2,False,autumn,False
2023-10-25 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.494,10,2,2,False,autumn,False
2023-10-25 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.004,1.0,1.0,1.004,0.494,10,3,2,False,autumn,False
2023-10-25 04:00:00,1368.63,1368629.01,889.61,479.02,161015.178,1.0,1.0,1.0,1.0,1.0,0.536,10,4,2,False,autumn,False
2023-10-25 05:00:00,1497.14,1497136.34,973.14,524.0,176133.687,1.0,1.0,1.0,1.0,1.0,0.618,10,5,2,False,autumn,False
2023-10-25 06:00:00,1761.6,1761600.07,1145.04,616.56,207247.067,1.0,1.0,1.0,1.0,1.0,0.721,10,6,2,False,autumn,False
2023-10-25 07:00:00,1808.94,1808942.96,1175.81,633.13,212816.819,1.009,1.0,1.0,1.022,1.031,0.824,10,7,2,False,autumn,False
2023-10-25 08:00:00,2355.87,2355870.32,1531.32,824.55,277161.214,1.072,1.0,1.0,1.0,1.072,0.875,10,8,2,False,autumn,False
2023-10-25 09:00:00,3565.72,3565715.75,2317.72,1248.0,419495.97,1.522,1.0,1.0,1.0,1.522,0.927,10,9,2,False,autumn,False
2023-10-25 10:00:00,3178.95,3178951.32,2066.32,1112.63,373994.273,1.297,1.0,1.0,1.0,1.297,0.978,10,10,2,False,autumn,False
2023-10-25 11:00:00,3473.86,3473862.15,2258.01,1215.85,408689.665,1.369,1.0,1.0,1.0,1.369,1.082,10,11,2,False,autumn,False
2023-10-25 12:00:00,4641.0,4640995.89,3016.65,1624.35,545999.517,1.803,1.0,1.0,1.0,1.803,1.133,10,12,2,False,autumn,False
2023-10-25 13:00:00,3510.75,3510751.52,2281.99,1228.76,413029.59,1.396,1.0,1.0,1.0,1.396,1.082,10,13,2,False,autumn,False
2023-10-25 14:00:00,3113.46,3113464.3,2023.75,1089.71,366289.917,1.324,1.0,1.006,1.0,1.331,0.978,10,14,2,False,autumn,False
2023-10-25 15:00:00,2981.55,2981550.33,1938.01,1043.54,350770.627,1.378,1.0,1.0,1.0,1.378,0.927,10,15,2,False,autumn,False
2023-10-25 16:00:00,2507.36,2507358.52,1629.78,877.58,294983.355,1.153,1.012,1.0,1.0,1.166,0.875,10,16,2,False,autumn,False
2023-10-25 17:00:00,2785.13,2785127.37,1810.33,974.79,327662.043,1.171,1.0,1.0,1.0,1.171,0.927,10,17,2,False,autumn,False
2023-10-25 18:00:00,2376.21,2376207.51,1544.53,831.67,279553.825,1.0,1.002,1.0,1.017,1.019,0.978,10,18,2,False,autumn,False
2023-10-25 19:00:00,2866.81,2866810.28,1863.43,1003.38,337271.798,1.0,1.007,1.0,1.001,1.008,1.133,10,19,2,False,autumn,False
2023-10-25 20:00:00,2873.32,2873315.11,1867.65,1005.66,338037.072,1.0,1.0,1.0,1.0,1.0,1.184,10,20,2,False,autumn,False
2023-10-25 21:00:00,2749.11,2749108.79,1786.92,962.19,323424.564,1.0,1.0,1.0,1.0,1.0,1.133,10,21,2,False,autumn,False
2023-10-25 22:00:00,2206.2,2206202.79,1434.03,772.17,259553.27,1.0,1.005,1.0,1.0,1.005,0.875,10,22,2,False,autumn,False
2023-10-25 23:00:00,1839.65,1839649.91,1195.77,643.88,216429.401,1.0,1.022,1.0,1.0,1.022,0.721,10,23,2,False,autumn,False
2023-10-26 00:00:00,1525.36,1525364.0,991.49,533.88,179454.588,1.0,1.008,1.0,1.0,1.009,0.567,10,0,3,False,autumn,False
2023-10-26 01:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.007,1.0,1.0,1.007,0.515,10,1,3,False,autumn,False
2023-10-26 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.494,10,2,3,False,autumn,False
2023-10-26 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.001,1.0,1.0,1.001,0.494,10,3,3,False,autumn,False
2023-10-26 04:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.536,10,4,3,False,autumn,False
2023-10-26 05:00:00,1476.04,1476043.56,959.43,516.62,173652.184,1.0,1.009,1.0,1.0,1.009,0.618,10,5,3,False,autumn,False
2023-10-26 06:00:00,1819.42,1819418.94,1182.62,636.8,214049.287,1.0,1.0,1.0,1.0,1.0,0.721,10,6,3,False,autumn,False
2023-10-26 07:00:00,2030.31,2030313.75,1319.7,710.61,238860.441,1.0,1.0,1.0,1.0,1.0,0.824,10,7,3,False,autumn,False
2023-10-26 08:00:00,2526.68,2526675.64,1642.34,884.34,297255.957,1.171,1.002,1.0,1.0,1.174,0.875,10,8,3,False,autumn,False
2023-10-26 09:00:00,2705.36,2705364.04,1758.49,946.88,318278.123,1.279,1.0,1.0,1.0,1.279,0.927,10,9,3,False,autumn,False
2023-10-26 10:00:00,3389.97,3389968.21,2203.48,1186.49,398819.79,1.504,1.0,1.0,1.0,1.504,0.978,10,10,3,False,autumn,False
2023-10-26 11:00:00,3057.05,3057049.54,1987.08,1069.97,359652.888,1.216,1.0,1.0,1.0,1.216,1.082,10,11,3,False,autumn,False
2023-10-26 12:00:00,4182.68,4182679.85,2718.74,1463.94,492079.982,1.504,1.0,1.0,1.0,1.504,1.133,10,12,3,False,autumn,False
2023-10-26 13:00:00,3911.82,3911819.5,2542.68,1369.14,460214.058,1.522,1.0,1.0,1.0,1.522,1.082,10,13,3,False,autumn,False
2023-10-26 14:00:00,3618.53,3618533.72,2352.05,1266.49,425709.85,1.459,1.0,1.0,1.0,1.459,0.978,10,14,3,False,autumn,False
2023-10-26 15:00:00,3327.94,3327943.17,2163.16,1164.78,391522.726,1.513,1.0,1.0,1.0,1.513,0.927,10,15,3,False,autumn,False
2023-10-26 16:00:00,2377.8,2377800.35,1545.57,832.23,279741.217,1.18,1.0,1.003,1.0,1.184,0.875,10,16,3,False,autumn,False
2023-10-26 17:00:00,2184.61,2184606.8,1419.99,764.61,257012.564,1.0,1.0,1.0,1.0,1.0,0.927,10,17,3,False,autumn,False
2023-10-26 18:00:00,2379.21,2379212.32,1546.49,832.72,279907.332,1.0,1.0,1.0,1.0,1.0,0.978,10,18,3,False,autumn,False
2023-10-26 19:00:00,2811.84,2811843.41,1827.7,984.15,330805.107,1.0,1.0,1.0,1.0,1.0,1.133,10,19,3,False,autumn,False
2023-10-26 20:00:00,2794.08,2794080.69,1816.15,977.93,328715.376,1.0,1.005,1.0,1.0,1.005,1.184,10,20,3,False,autumn,False
2023-10-26 21:00:00,2654.85,2654846.1,1725.65,929.2,312334.835,1.0,1.006,1.0,1.0,1.006,1.133,10,21,3,False,autumn,False
2023-10-26 22:00:00,2272.15,2272145.15,1476.89,795.25,267311.195,1.0,1.0,1.0,1.0,1.0,0.875,10,22,3,False,autumn,False
2023-10-26 23:00:00,1773.4,1773402.44,1152.71,620.69,208635.581,1.0,1.0,1.0,1.006,1.006,0.721,10,23,3,False,autumn,False
2023-10-27 00:00:00,1372.92,1372919.76,892.4,480.52,161519.972,1.0,1.026,1.0,1.0,1.026,0.567,10,0,4,False,autumn,False
2023-10-27 01:00:00,1365.77,1365771.88,887.75,478.02,160679.044,1.0,1.0,1.0,1.0,1.0,0.515,10,1,4,False,autumn,False
2023-10-27 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.006,1.0,1.0,1.006,0.494,10,2,4,False,autumn,False
2023-10-27 03:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.494,10,3,4,False,autumn,False
2023-10-27 04:00:00,1311.4,1311399.55,852.41,458.99,154282.301,1.0,1.0,1.0,1.0,1.0,0.536,10,4,4,False,autumn,False
2023-10-27 05:00:00,1515.32,1515319.63,984.96,530.36,178272.897,1.0,1.005,1.0,1.0,1.005,0.618,10,5,4,False,autumn,False
2023-10-27 06:00:00,1824.15,1824152.93,1185.7,638.45,214606.227,1.0,1.0,1.0,1.0,1.0,0.721,10,6,4,False,autumn,False
2023-10-27 07:00:00,2542.64,2542639.22,1652.72,889.92,299134.026,1.171,1.0,1.0,1.0,1.171,0.824,10,7,4,False,autumn,False
2023-10-27 08:00:00,2846.5,2846504.25,1850.23,996.28,334882.853,1.288,1.0,1.0,1.0,1.288,0.875,10,8,4,False,autumn,False
2023-10-27 09:00:00,3097.15,3097146.6,2013.15,1084.0,364370.188,1.261,1.0,1.0,1.0,1.261,0.927,10,9,4,False,autumn,False
2023-10-27 10:00:00,4226.29,4226287.62,2747.09,1479.2,497210.308,1.792,1.0,1.0,1.01,1.81,0.978,10,10,4,False,autumn,False
2023-10-27 11:00:00,3074.03,3074032.16,1998.12,1075.91,361650.842,1.18,1.0,1.0,1.0,1.18,1.082,10,11,4,False,autumn,False
2023-10-27 12:00:00,4276.14,4276137.33,2779.49,1496.65,503074.98,1.54,1.0,1.0,1.0,1.54,1.133,10,12,4,False,autumn,False
2023-10-27 13:00:00,4694.4,4694400.0,3051.36,1643.04,552282.353,1.957,1.0,1.0,1.0,1.957,1.082,10,13,4,False,autumn,False
2023-10-27 14:00:00,3393.48,3393476.26,2205.76,1187.72,399232.501,1.54,1.0,1.0,1.0,1.54,0.978,10,14,4,False,autumn,False
2023-10-27 15:00:00,2920.31,2920313.42,1898.2,1022.11,343566.284,1.243,1.0,1.0,1.0,1.243,0.927,10,15,4,False,autumn,False
2023-10-27 16:00:00,2468.23,2468227.65,1604.35,863.88,290379.723,1.108,1.0,1.028,1.0,1.138,0.875,10,16,4,False,autumn,False
2023-10-27 17:00:00,2454.01,2454005.53,1595.1,858.9,288706.534,1.09,1.0,1.0,1.0,1.091,0.927,10,17,4,False,autumn,False
2023-10-27 18:00:00,2244.32,2244324.11,1458.81,785.51,264038.131,1.0,1.0,1.0,1.0,1.0,0.978,10,18,4,False,autumn,False
2023-10-27 19:00:00,2676.01,2676005.7,1739.4,936.6,314824.2,1.0,1.0,1.0,1.0,1.0,1.133,10,19,4,False,autumn,False
2023-10-27 20:00:00,2911.67,2911668.06,1892.58,1019.08,342549.184,1.0,1.0,1.0,1.0,1.0,1.184,10,20,4,False,autumn,False
2023-10-27 21:00:00,2881.58,2881579.49,1873.03,1008.55,339009.351,1.0,1.015,1.0,1.0,1.015,1.133,10,21,4,False,autumn,False
2023-10-27 22:00:00,2055.21,2055214.7,1335.89,719.33,241789.965,1.0,1.019,1.002,1.0,1.021,0.875,10,22,4,False,autumn,False
2023-10-27 23:00:00,1809.4,1809403.84,1176.11,633.29,212871.04,1.0,1.01,1.0,1.0,1.01,0.721,10,23,4,False,autumn,False
2023-10-28 00:00:00,1524.73,1524728.29,991.07,533.65,179379.799,1.0,1.008,1.0,1.0,1.008,0.567,10,0,5,True,autumn,False
2023-10-28 01:00:00,1448.5,1448504.25,941.53,506.98,170412.264,1.0,1.0,1.0,1.0,1.0,0.515,10,1,5,True,autumn,False
2023-10-28 02:00:00,1304.0,1304000.0,847.6,456.4,153411.765,1.0,1.0,1.0,1.0,1.0,0.494,10,2,5,True,autumn,False
2023-10-28 03:00:00,1332.41,1332408.39,866.07,466.34,156753.928,1.0,1.0,1.0,1.0,1.0,0.494,10,3,5,True,autumn,False
2023-10-28 04:00:00,1497.28,1497276.99,973.23,524.05,176150.235,1.0,1.0,1.0,1.0,1.0,0.536,10,4,5,True,autumn,False
2023-10-28 05:00:00,1831.86,1831863.2,1190.71,641.15,215513.317,1.0,1.0,1.0,1.0,1.0,0.618,10,5,5,True,autumn,False
2023-10-28 06:00:00,2038.38,2038380.93,1324.95,713.43,239809.522,1.0,1.0,1.0,1.0,1.0,0.721,10,6,5,True,autumn,False
2023-10-28 07:00:00,2380.35,2380346.48,1547.23,833.12,280040.762,1.0,1.0,1.0,1.0,1.0,0.824,10,7,5,True,autumn,False
2023-10-28 08:00:00,2005.38,2005381.86,1303.5,701.88,235927.277,1.225,1.0,1.0,1.029,1.261,0.875,10,8,5,True,autumn,False
2023-10-28 09:00:00,2249.94,2249943.16,1462.46,787.48,264699.196,1.45,1.0,1.0,1.0,1.45,0.927,10,9,5,True,autumn,False
2023-10-28 10:00:00,2495.05,2495045.05,1621.78,873.27,293534.712,1.36,1.0,1.0,1.0,1.36,0.978,10,10,5,True,autumn,False
2023-10-28 11:00:00,3420.24,3420238.05,2223.15,1197.08,402380.947,1.792,1.0,1.002,1.0,1.795,1.082,10,11,5,True,autumn,False
2023-10-28 12:00:00,3108.61,3108606.7,2020.59,1088.01,365718.435,1.459,1.0,1.0,1.0,1.459,1.133,10,12,5,True,autumn,False
2023-10-28 13:00:00,3270.91,3270906.48,2126.09,1144.82,384812.527,1.621,1.013,1.0,1.0,1.643,1.082,10,13,5,True,autumn,False
2023-10-28 14:00:00,2348.97,2348966.83,1526.83,822.14,276349.039,1.315,1.0,1.0,1.0,1.315,0.978,10,14,5,True,autumn,False
2023-10-28 15:00:00,2080.4,2080403.72,1352.26,728.14,244753.378,1.396,1.0,1.0,1.0,1.396,0.927,10,15,5,True,autumn,False
2023-10-28 16:00:00,2016.38,2016379.6,1310.65,705.73,237221.129,1.225,1.0,1.0,1.0,1.225,0.875,10,16,5,True,autumn,False
2023-10-28 17:00:00,2929.62,2929621.53,1904.25,1025.37,344661.356,1.036,1.004,1.0,1.0,1.041,0.927,10,17,5,True,autumn,False
2023-10-28 18:00:00,2715.44,2715435.22,1765.03,950.4,319462.967,1.0,1.0,1.004,1.004,1.008,0.978,10,18,5,True,autumn,False
2023-10-28 19:00:00,3250.27,3250274.54,2112.68,1137.6,382385.241,1.0,1.002,1.0,1.03,1.032,1.133,10,19,5,True,autumn,False
2023-10-28 20:00:00,3511.72,3511724.61,2282.62,1229.1,413144.072,1.0,1.018,1.0,1.0,1.018,1.184,10,20,5,True,autumn,False
2023-10-28 21:00:00,3106.8,3106801.27,2019.42,1087.38,365506.032,1.0,1.0,1.0,1.0,1.0,1.133,10,21,5,True,autumn,False
2023-10-28 22:00:00,2385.74,2385742.99,1550.73,835.01,280675.645,1.0,1.0,1.008,1.0,1.008,0.875,10,22,5,True,autumn,False
